newspaper,year,month,day,page,article,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__abomentions,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__nonabospeeches,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__misc,bigram_exact.jsonTrueFalseFalseTruearticleswordlist_with_errors.json['0']__control,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__abomentions,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__nonabospeeches,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__misc,TrueTrueFalseTruearticleswordlist_with_errors.json['1']__control,"bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__abomentions","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__nonabospeeches","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__misc","bigram_1distant.jsonFalseTrueFalseTruearticleswordlist_with_errors.json['0', '1', '2']__control","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__abomentions","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__nonabospeeches","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__misc","bigram.jsonFalseTrueFalseTruearticleswordlist_with_errors_w_bigram.json['0', '1', 'contextual']__control"
DNLN,1849,02,27,0002,003,0.338486,97.011903,0.023263,2.626348,0.024990,0.079244,1.435556,98.460211,0.000000,0.000000,100.000000,0.000000,0.000053,0.000117,0.039470,99.960360
DNLN,1849,03,02,0001,001,0.031412,31.349841,0.000091,68.618655,0.180642,93.438337,0.000000,6.381021,0.000000,0.000029,84.968909,15.031062,0.000010,0.005588,0.000000,99.994401
DNLN,1849,03,02,0004,004,0.048055,54.610124,0.001465,45.340356,90.741989,8.542205,0.000116,0.715690,0.001912,99.993384,0.000000,0.004704,0.005736,1.191313,0.000304,98.802646
DNLN,1849,03,09,0002,003,35.445279,64.185200,0.366332,0.003189,0.020814,6.696774,0.017282,93.265130,0.000000,0.000000,100.000000,0.000000,4.798193,4.925287,28.184524,62.091995
DNLN,1849,03,10,0002,004,28.586009,67.608023,3.774374,0.031595,98.670749,1.125611,0.023064,0.180575,0.001442,6.610702,93.386944,0.000913,45.478001,40.453386,5.782421,8.286192
DNLN,1849,03,13,0002,004,5.523487,81.487095,0.729757,12.259661,0.074533,0.001976,99.793826,0.129665,0.003630,0.111225,99.811809,0.073336,0.023945,0.012905,14.331826,85.631323
DNLN,1849,03,15,0002,004,64.056697,35.195181,0.735235,0.012886,75.782969,21.477370,0.000075,2.739586,89.447309,10.552686,0.000000,0.000005,70.418834,29.283242,0.006284,0.291641
DNLN,1849,03,16,0002,003,1.365747,92.365389,0.100934,6.167929,0.756653,4.822359,0.002140,94.418847,0.000000,0.000000,100.000000,0.000000,0.001240,0.009479,0.031055,99.958227
DNLN,1849,03,17,0002,003,1.464450,96.063507,0.034636,2.437406,0.901025,99.071591,0.000000,0.027384,0.000000,0.001545,99.923155,0.075300,0.150586,3.196059,0.000234,96.653121
DNLN,1849,03,21,0005,016,94.794354,3.751136,1.364795,0.089714,0.023571,78.505455,0.000000,21.470974,0.938565,98.371659,0.000000,0.689775,0.002310,0.070794,0.000000,99.926896
DNLN,1849,03,23,0002,004,0.267251,97.612616,0.015886,2.104246,0.000935,1.807262,0.000000,98.191803,0.000000,0.000043,94.987664,5.012293,0.000081,0.003981,0.000209,99.995729
DNLN,1849,03,24,0002,004,42.384815,54.487698,2.996516,0.130970,99.842634,0.122101,0.001097,0.034168,0.000102,99.986892,0.012949,0.000056,25.548087,1.377816,1.113697,71.960400
DNLN,1849,03,26,0001,001,0.038153,11.204791,0.002947,88.754109,0.001896,0.000004,99.991250,0.006850,0.000000,0.000000,0.000047,99.999953,0.000367,0.000019,1.168805,98.830809
DNLN,1849,03,27,0002,002,0.092052,30.501226,0.011122,69.395600,0.343254,29.854456,0.000102,69.802188,0.000000,0.000000,99.999540,0.000460,0.000059,0.006018,0.000141,99.993782
DNLN,1849,03,31,0002,003,0.066731,88.737947,0.000426,11.194896,0.009594,82.824927,0.000000,17.165479,0.000000,0.013612,99.889691,0.096697,0.000043,0.058717,0.000001,99.941239
DNLN,1849,04,03,0002,002,0.035735,50.141325,0.000137,49.822802,4.094499,64.351166,0.004965,31.549369,0.000000,0.000000,100.000000,0.000000,0.000077,0.000928,0.000010,99.998985
DNLN,1849,04,03,0005,007,87.134969,0.411567,12.453365,0.000099,10.396449,88.748846,0.000000,0.854705,31.724504,68.275496,0.000000,0.000000,90.722402,9.045657,0.002147,0.229793
DNLN,1849,04,06,0001,001,10.562449,54.299738,2.154378,32.983435,0.012147,0.001389,0.001189,99.985275,0.000000,0.000000,97.353806,2.646194,0.000005,0.000004,0.000080,99.999912
DNLN,1849,04,06,0006,024,99.663791,0.103516,0.232664,0.000029,0.072386,97.842574,0.000000,2.085041,98.776359,1.223641,0.000000,0.000000,92.664276,7.246289,0.003689,0.085746
DNLN,1849,04,06,0005,012,38.170648,61.604263,0.214985,0.010103,99.975801,0.024155,0.000016,0.000027,99.982819,0.017181,0.000000,0.000000,99.585331,0.164731,0.247921,0.002017
DNLN,1849,04,07,0001,001,0.487523,48.599256,0.004369,50.908852,63.983757,0.634793,14.746166,20.635284,0.001053,0.000846,3.990301,96.007800,0.011593,0.000093,0.055250,99.933064
DNLN,1849,04,07,0003,011,0.111610,74.481026,0.008574,25.398790,82.767153,16.748806,0.000002,0.484040,7.936467,92.059302,0.000000,0.004232,0.012882,0.014437,0.000040,99.972642
DNLN,1849,04,09,0001,001,78.491784,20.896912,0.087763,0.523541,0.304971,0.544856,0.006244,99.143930,0.040134,0.604541,31.553335,67.801989,27.865492,0.004905,1.076651,71.052952
DNLN,1849,04,10,0001,001,59.790961,22.301745,1.363952,16.543342,4.012841,2.813219,0.419704,92.754235,0.000011,0.000679,0.000018,99.999292,0.010859,0.000372,0.127003,99.861766
DNLN,1849,04,11,0002,002,85.386378,13.519056,0.256922,0.837645,0.021523,41.186994,0.000000,58.791483,0.106389,31.633774,0.000000,68.259838,0.003068,0.010846,0.000002,99.986084
DNLN,1849,04,13,0002,003,63.072343,31.707327,5.217303,0.003027,0.125502,99.870303,0.000000,0.004195,0.000003,99.999997,0.000000,0.000001,64.165630,34.192045,0.345833,1.296492
DNLN,1849,04,13,0008,029,6.237682,89.974923,0.014590,3.772804,51.155197,10.662364,0.360791,37.821648,0.097209,2.540286,0.000000,97.362505,0.226380,0.005372,0.128894,99.639353
DNLN,1849,04,13,0005,014,0.523356,79.558291,0.012835,19.905518,58.313590,21.414679,0.000002,20.271728,0.013760,99.968064,0.000000,0.018177,0.013952,0.026605,0.000105,99.959338
DNLN,1849,04,14,0001,001,0.111468,16.359914,0.000541,83.528076,92.973676,5.618450,0.000000,1.407874,0.041837,8.549135,0.008732,91.400296,0.001499,0.000788,0.000000,99.997713
DNLN,1849,04,14,0005,016,0.066731,88.737947,0.000426,11.194896,0.502505,98.663213,0.000001,0.834281,0.000000,0.023760,99.974998,0.001243,0.001084,0.662841,0.000035,99.336041
DNLN,1849,04,17,0002,004,32.461266,66.637467,0.880508,0.020759,0.125882,99.303291,0.000000,0.570828,0.000798,0.045778,99.953405,0.000019,11.505085,24.240942,0.012447,64.241526
DNLN,1849,04,17,0004,006,93.491370,5.905992,0.586876,0.015762,0.794283,98.794667,0.000000,0.411050,0.013261,99.985706,0.000000,0.001033,5.247486,88.966172,0.003730,5.782613
DNLN,1849,04,24,0002,002,35.042971,61.431010,3.378359,0.147660,70.064461,27.973795,0.388002,1.573742,0.000000,0.000000,100.000000,0.000000,34.646767,10.208302,40.737897,14.407034
DNLN,1849,04,25,0002,002,99.036779,0.180965,0.781262,0.000994,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.000008,0.000000,99.999992,0.000000
DNLN,1849,04,27,0002,004,0.773461,92.078878,0.005242,7.142418,54.271182,28.786126,0.000270,16.942422,5.027323,12.852814,0.000110,82.119754,0.031386,0.830398,0.000097,99.138119
DNLN,1849,04,28,0005,015,99.140804,0.122937,0.731529,0.004730,95.646926,4.352868,0.000010,0.000197,99.999986,0.000014,0.000000,0.000000,99.891593,0.103029,0.005364,0.000013
DNLN,1849,04,28,0005,019,0.883651,87.748416,0.014870,11.353063,62.337343,37.634791,0.000001,0.027864,0.682851,99.317145,0.000000,0.000003,2.124824,15.663047,0.000126,82.212003
DNLN,1849,04,30,0006,029,0.123052,70.268576,0.002214,29.606157,73.095119,25.890153,0.000002,1.014726,16.352926,60.475121,0.000000,23.171953,0.004368,0.054621,0.000065,99.940946
DNLN,1849,05,01,0002,002,4.264862,90.808822,0.053837,4.872479,52.836104,47.163881,0.000000,0.000015,0.000289,99.999694,0.000000,0.000017,0.294093,14.444245,0.000281,85.261382
DNLN,1849,05,01,0005,013,29.690109,0.000142,70.308415,0.001334,99.863033,0.073531,0.063078,0.000358,99.946849,0.053151,0.000000,0.000000,58.568198,1.238409,40.189815,0.003578
DNLN,1849,05,02,0002,004,0.763105,98.614923,0.215875,0.406098,0.006646,56.572051,0.000001,43.421303,0.000000,0.000001,99.998010,0.001989,0.000913,2.061078,0.000885,97.937125
DNLN,1849,05,02,0005,014,99.068600,0.120254,0.811022,0.000124,0.013322,99.980038,0.000000,0.006640,15.195604,84.804390,0.000000,0.000006,13.669649,86.031731,0.024088,0.274532
DNLN,1849,05,04,0002,004,0.022582,75.455545,0.000717,24.521156,4.095927,95.663887,0.000000,0.240186,0.007772,39.711342,60.137569,0.143318,0.000442,0.140442,0.000001,99.859114
DNLN,1849,05,05,0002,004,0.035541,80.157394,0.000386,19.806680,0.000000,0.000000,99.999952,0.000048,0.000000,0.000000,100.000000,0.000000,0.000004,0.000135,8.992628,91.007233
DNLN,1849,05,08,0002,002,41.976138,53.428916,4.594359,0.000587,0.002659,0.000000,99.997170,0.000171,0.000000,0.000000,100.000000,0.000000,0.107275,0.003545,99.887324,0.001856
DNLN,1849,05,09,0002,002,22.521794,51.180527,3.511422,22.786257,0.000005,0.002389,99.740668,0.256937,0.000000,0.000000,100.000000,0.000000,0.004682,0.098867,96.365536,3.530916
DNLN,1849,05,12,0002,002,0.016819,48.463176,0.000129,51.519876,0.000715,1.348457,0.000000,98.650828,0.000000,0.000000,100.000000,0.000000,0.000001,0.000960,0.000000,99.999039
DNLN,1849,05,14,0005,016,86.777312,0.007560,13.215081,0.000047,96.485599,3.514369,0.000000,0.000032,99.950128,0.049872,0.000000,0.000000,94.788749,5.150784,0.060414,0.000053
DNLN,1849,05,15,0002,002,0.888831,88.691048,0.028904,10.391218,0.008487,56.732892,0.000000,43.258621,0.000000,0.000000,100.000000,0.000000,0.000023,0.040852,0.000004,99.959121
DNLN,1849,05,16,0002,005,0.139348,89.496249,0.008441,10.355962,26.584958,0.255942,0.092737,73.066363,0.000000,0.000000,100.000000,0.000000,0.118261,0.012456,0.006459,99.862824
DNLN,1849,05,16,0001,001,2.201299,97.677453,0.045741,0.075506,0.306276,0.095811,0.001769,99.596143,0.000151,0.000239,69.830289,30.169320,0.044562,0.039282,0.060956,99.855200
DNLN,1849,05,19,0008,034,0.017434,25.777648,0.000148,74.204770,0.002846,0.003380,86.665420,13.328355,0.000000,0.000000,0.002879,99.997121,0.000002,0.000016,0.010810,99.989172
DNLN,1849,05,21,0002,002,8.792441,88.037383,1.172021,1.998155,99.745228,0.254770,0.000000,0.000002,21.673448,78.326545,0.000000,0.000007,99.874304,0.096546,0.003267,0.025883
DNLN,1849,05,22,0002,004,1.098688,48.879355,0.016880,50.005077,53.754143,45.701626,0.005779,0.538453,16.285874,83.707474,0.000480,0.006172,0.019848,0.129639,0.002394,99.848119
DNLN,1849,05,22,0005,015,99.220094,0.003370,0.776531,0.000005,0.013954,99.542696,0.000000,0.443350,97.544852,2.455148,0.000000,0.000000,7.657859,92.279058,0.009892,0.053191
DNLN,1849,05,25,0002,002,59.731073,10.864784,29.147984,0.256159,0.000277,0.412039,99.416416,0.171267,0.000000,0.000000,100.000000,0.000000,0.067650,1.458445,98.322925,0.150980
DNLN,1849,05,28,0002,006,3.030768,81.184647,0.332439,15.452146,56.350188,22.586498,0.276442,20.786873,1.868272,97.955559,0.000000,0.176169,0.001426,0.070433,0.000473,99.927669
DNLN,1849,05,28,0001,001,0.017434,25.777648,0.000148,74.204770,0.043892,55.797417,0.000484,44.158208,0.000000,0.000000,99.999570,0.000430,0.000001,0.001806,0.000011,99.998182
DNLN,1849,05,30,0001,001,0.454952,51.514791,0.004258,48.026000,0.017538,17.894537,0.000152,82.087773,0.000000,0.000000,73.126906,26.873094,0.000003,0.001091,0.000021,99.998885
DNLN,1849,05,30,0008,033,0.013963,36.766351,0.000199,63.219486,0.021523,41.186994,0.000000,58.791483,0.000000,0.000000,86.538559,13.461441,0.000001,0.001186,0.000000,99.998813
DNLN,1849,06,01,0001,001,1.966824,38.613889,0.007684,59.411602,0.001673,20.216893,0.000025,79.781409,0.000000,0.000000,99.982831,0.017169,0.000031,0.000260,0.000014,99.999695
DNLN,1849,06,02,0002,010,0.975176,97.950339,0.010467,1.064018,58.618394,31.864816,0.000018,9.516771,0.004445,99.995541,0.000000,0.000014,0.804685,0.595295,0.003002,98.597019
DNLN,1849,06,06,0002,002,93.326894,6.502759,0.168001,0.002346,0.822585,86.718401,0.110714,12.348300,0.000000,0.000000,100.000000,0.000000,62.536885,11.401461,17.907277,8.154377
DNLN,1849,06,07,0001,001,0.159651,65.771182,0.004228,34.064939,0.000419,4.794359,0.000171,95.205051,0.000000,0.000000,94.592515,5.407484,0.000001,0.000503,0.000070,99.999425
DNLN,1849,06,09,0002,007,0.016819,48.463176,0.000129,51.519876,0.000322,29.521341,0.000000,70.478337,0.000000,0.000000,99.861330,0.138670,0.000000,0.001999,0.000000,99.998000
DNLN,1849,06,12,0002,003,0.093252,97.059770,0.000846,2.846132,0.014161,77.420779,0.000000,22.565059,0.000000,0.000000,99.999999,0.000001,0.000613,0.295693,0.000022,99.703672
DNLN,1849,06,12,0006,014,0.016819,48.463176,0.000129,51.519876,0.000041,4.411365,0.000011,95.588583,0.000000,0.000000,99.894205,0.105794,0.000000,0.001435,0.000001,99.998564
DNLN,1849,06,12,0005,013,0.173032,99.338174,0.001248,0.487545,0.225484,92.823626,0.000000,6.950890,3.355350,12.649405,83.992741,0.002504,0.026464,2.486830,0.000123,97.486583
DNLN,1849,06,13,0002,002,66.174486,26.591053,6.791447,0.443014,0.000000,0.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.000000,0.008971,0.000006,99.990977,0.000047
DNLN,1849,06,14,0001,001,0.161899,77.871300,0.000312,21.966489,0.001652,43.235041,0.000007,56.763300,0.000000,0.000517,96.605405,3.394078,0.000000,0.000648,0.000000,99.999351
DNLN,1849,06,15,0002,002,0.257341,71.559322,0.002330,28.181007,0.018514,0.433766,0.081831,99.465889,0.000000,0.000000,100.000000,0.000000,0.000014,0.000280,0.000291,99.999415
DNLN,1849,06,16,0002,003,0.687222,84.424398,0.006202,14.882179,0.001783,35.118782,0.000095,64.879340,0.000000,0.000005,99.999993,0.000001,0.000022,0.027663,0.000906,99.971409
DNLN,1849,06,18,0008,029,0.680128,98.095886,0.011908,1.212077,0.848574,42.403523,0.000023,56.747880,0.000130,0.003311,92.222003,7.774556,0.146437,0.297098,0.000778,99.555686
DNLN,1849,06,19,0002,004,0.117013,50.416537,0.020957,49.445493,0.099685,79.512126,0.000000,20.388189,0.000000,3.156834,92.439292,4.403874,0.000033,0.004507,0.000014,99.995445
DNLN,1849,06,20,0002,002,0.016819,48.463176,0.000129,51.519876,6.839083,9.101221,3.295709,80.763986,0.000000,0.000000,100.000000,0.000000,0.000007,0.000737,0.000057,99.999199
DNLN,1849,06,21,0002,002,0.172163,63.440885,0.319474,36.067479,99.811793,0.188181,0.000001,0.000025,14.860991,83.697275,0.000028,1.441707,3.891546,0.559505,0.008378,95.540572
DNLN,1849,06,22,0004,010,99.357265,0.045799,0.596905,0.000031,0.135527,86.694862,0.000000,13.169611,0.539591,99.460406,0.000000,0.000003,25.232104,66.361588,0.021638,8.384670
DNLN,1849,06,23,0002,002,0.035541,80.157394,0.000386,19.806680,0.002123,7.103492,0.000000,92.894385,0.000000,0.000000,100.000000,0.000000,0.000001,0.002926,0.000000,99.997072
DNLN,1849,06,23,0001,001,0.370169,95.797519,0.000553,3.831759,0.000098,9.238485,0.000000,90.761416,0.000000,0.000000,95.926867,4.073133,0.000005,0.005835,0.000000,99.994160
DNLN,1849,06,26,0001,001,0.016819,48.463176,0.000129,51.519876,0.001946,2.837086,0.015863,97.145105,0.000000,0.000000,100.000000,0.000000,0.000000,0.000840,0.000044,99.999115
DNLN,1849,06,27,0002,002,0.065289,74.834067,0.114487,24.986158,0.000192,0.000005,99.991117,0.008685,0.000000,0.000000,100.000000,0.000000,0.001852,0.000763,42.323495,57.673891
DNLN,1849,07,02,0002,002,99.480572,0.000207,0.519221,0.000000,99.929547,0.020163,0.040355,0.009935,99.999983,0.000009,0.000008,0.000000,99.977626,0.000399,0.021962,0.000012
DNLN,1849,07,03,0002,002,74.144041,20.882087,4.960396,0.013476,0.014431,99.903699,0.000000,0.081869,0.000000,0.000000,100.000000,0.000000,48.261232,42.368783,0.047600,9.322385
DNLN,1849,07,04,0002,002,28.721634,69.885326,1.142978,0.250062,0.016972,0.578718,0.000013,99.404297,0.000000,0.000000,99.999468,0.000532,0.004620,0.007589,0.002197,99.985595
DNLN,1849,07,06,0002,002,67.853904,31.740103,0.073372,0.332621,5.698339,94.294226,0.000000,0.007435,51.403578,48.596407,0.000000,0.000015,81.231397,12.784973,0.000498,5.983132
DNLN,1849,07,07,0002,002,0.254507,73.937394,0.009140,25.798959,0.638688,97.279517,0.000000,2.081796,0.000000,0.000000,100.000000,0.000000,0.009908,0.015472,0.000028,99.974591
DNLN,1849,07,11,0002,002,0.613796,90.429669,0.065292,8.891243,0.364803,99.289431,0.000000,0.345766,0.000000,0.006212,99.984857,0.008931,0.058926,5.241134,0.000736,94.699204
DNLN,1849,07,11,0005,009,1.755683,76.080625,0.009609,22.154082,64.723870,35.197754,0.000000,0.078376,0.000136,99.999549,0.000000,0.000315,1.622629,2.674205,0.000025,95.703141
DNLN,1849,07,20,0002,002,4.816717,93.032534,0.467036,1.683713,0.042720,94.595785,0.000005,5.361490,0.000000,0.001739,99.998260,0.000001,0.010598,1.549165,0.002816,98.437421
DNLN,1849,07,21,0002,002,0.298819,56.536141,0.002339,43.162701,0.116110,30.012528,0.000018,69.871344,0.000000,0.000000,100.000000,0.000000,0.000250,0.025298,0.000078,99.974374
DNLN,1849,07,23,0001,001,24.165729,75.770166,0.008643,0.055462,61.458834,34.226087,0.019610,4.295469,1.979125,3.646690,0.004220,94.369966,23.033191,1.527504,0.149117,75.290188
DNLN,1849,07,24,0002,002,2.519507,90.458607,0.005150,7.016736,0.371005,64.279121,0.000010,35.349864,0.000000,1.349926,96.037175,2.612899,0.002169,0.217645,0.000018,99.780168
DNLN,1849,07,28,0002,010,4.879479,75.354152,0.107764,19.658605,0.003978,0.059274,0.000019,99.936728,0.002332,0.405879,99.590435,0.001354,0.004767,0.008855,0.000663,99.985715
DNLN,1849,07,30,0004,007,96.679088,0.845938,2.454006,0.020969,98.554569,1.442642,0.000004,0.002785,60.772306,39.227694,0.000000,0.000000,50.015503,49.771516,0.000895,0.212086
DNLN,1849,08,06,0002,003,99.918110,0.007176,0.074702,0.000013,30.753396,11.008201,0.000000,58.238402,5.856245,94.143742,0.000000,0.000013,99.509343,0.153331,0.011897,0.325429
DNLN,1849,08,07,0004,011,23.491249,74.284164,0.322333,1.902253,39.518855,60.286579,0.000000,0.194566,2.057617,97.942342,0.000000,0.000042,71.187009,1.907232,0.057396,26.848363
DNLN,1849,08,08,0002,002,20.336274,79.406515,0.239590,0.017621,3.605188,95.615230,0.000008,0.779574,2.341036,97.658798,0.000000,0.000166,52.676168,34.167692,0.021716,13.134423
DNLN,1849,08,08,0004,006,0.864647,64.091009,0.009201,35.035143,85.757880,14.173748,0.000034,0.068339,9.117204,90.844418,0.000000,0.038378,0.359666,0.140957,0.007102,99.492275
DNLN,1849,08,10,0002,002,62.394228,34.835858,2.174403,0.595511,32.894343,52.786597,0.000180,14.318880,13.624234,86.375766,0.000000,0.000000,28.485064,0.271228,0.632298,70.611410
DNLN,1849,08,14,0004,015,70.088545,29.796289,0.044041,0.071125,0.973917,98.634458,0.000000,0.391625,0.028766,99.971225,0.000000,0.000009,21.964102,62.029446,0.001472,16.004980
DNLN,1849,08,14,0005,022,0.615207,97.982157,0.004787,1.397850,99.740699,0.059634,0.003304,0.196362,0.000702,0.229393,99.253330,0.516575,2.701536,0.128532,0.110522,97.059411
DNLN,1849,08,16,0003,009,51.777067,47.026865,1.049150,0.146917,1.806180,83.660829,0.000235,14.532757,99.635682,0.058806,0.000000,0.305512,35.627420,1.249208,8.454939,54.668434
DNLN,1849,08,17,0002,003,0.035735,50.141325,0.000137,49.822802,0.014401,0.891419,0.005240,99.088941,0.000000,0.000002,99.999990,0.000007,0.000001,0.000155,0.000011,99.999832
DNLN,1849,08,20,0001,001,0.607321,98.321677,0.003454,1.067547,0.000016,0.001909,0.001900,99.996174,0.000000,0.000000,99.987016,0.012984,0.000696,0.001530,0.037026,99.960747
DNLN,1849,08,25,0005,019,0.035735,50.141325,0.000137,49.822802,0.035371,5.836625,0.000020,94.127984,0.000000,0.000001,67.714038,32.285961,0.000001,0.000330,0.000001,99.999668
DNLN,1849,08,27,0006,016,73.075089,0.908573,25.861459,0.154879,99.978052,0.020408,0.001443,0.000096,0.002634,0.004732,99.992634,0.000000,99.635298,0.164850,0.184448,0.015404
DNLN,1849,08,31,0002,002,0.016819,48.463176,0.000129,51.519876,0.004230,13.555582,0.000000,86.440188,0.000000,4.977539,86.310070,8.712391,0.000000,0.001104,0.000000,99.998895
DNLN,1849,09,10,0001,001,0.184718,38.361619,0.006459,61.447204,0.002471,0.819068,0.005654,99.172807,0.000000,0.000005,99.987311,0.012683,0.000004,0.000080,0.000370,99.999546
DNLN,1849,09,10,0004,008,1.050460,98.686867,0.025108,0.237565,58.897552,38.134325,0.000000,2.968123,96.261765,3.737308,0.000000,0.000927,2.117190,7.553479,0.000862,90.328468
DNLN,1849,09,10,0006,025,0.239720,93.595085,0.010545,6.154650,51.788005,11.403736,0.000003,36.808255,0.000001,99.997815,0.000000,0.002184,0.058566,0.369520,0.000287,99.571627
DNLN,1849,09,11,0006,022,46.757503,46.628060,0.324569,6.289869,59.811514,40.188342,0.000000,0.000145,99.930912,0.068709,0.000000,0.000379,93.862262,1.341769,0.002373,4.793596
DNLN,1849,09,12,0002,004,96.214756,3.325823,0.457298,0.002122,0.151944,95.819655,0.000000,4.028400,22.629314,77.370684,0.000000,0.000002,23.283155,8.896122,0.000221,67.820502
DNLN,1849,09,19,0004,009,99.201974,0.754197,0.043807,0.000023,0.264110,99.731114,0.000000,0.004776,5.451754,94.548246,0.000000,0.000000,92.421837,7.464159,0.004533,0.109471
DNLN,1849,09,20,0006,020,5.189962,94.666571,0.102045,0.041422,2.582402,97.416476,0.000000,0.001122,68.251596,31.748401,0.000000,0.000002,87.872719,5.850960,0.000526,6.275795
DNLN,1849,09,21,0004,006,78.645016,20.264421,1.072270,0.018293,0.071144,96.362452,0.000000,3.566404,1.736465,98.263535,0.000000,0.000000,13.669454,48.993357,0.005406,37.331783
DNLN,1849,09,22,0002,006,62.060214,35.956671,1.656165,0.326950,99.943846,0.055787,0.000085,0.000282,91.685047,8.314724,0.000000,0.000230,90.628484,9.133121,0.181371,0.057024
DNLN,1849,09,25,0005,014,28.097105,71.716752,0.012143,0.174001,0.943722,98.895355,0.000000,0.160923,48.765646,51.234350,0.000000,0.000004,73.706806,20.754013,0.000902,5.538280
DNLN,1849,09,27,0003,006,0.123052,70.268576,0.002214,29.606157,62.913459,33.398079,0.000000,3.688462,0.186071,99.789838,0.000000,0.024091,0.001622,0.011756,0.000010,99.986612
DNLN,1849,09,29,0002,002,98.723077,0.970299,0.286666,0.019957,4.839198,94.113428,0.000000,1.047374,46.363550,53.636450,0.000000,0.000000,41.274425,53.546380,0.000359,5.178836
DNLN,1849,10,02,0005,013,0.225681,36.413742,0.002910,63.357667,86.509129,13.490742,0.000000,0.000129,2.008065,97.991490,0.000000,0.000444,4.586819,1.934896,0.013382,93.464903
